id,gender,age,visual_vividness,view_duration,lights,computer,emotion,hallucination_categorical,hallucination_description,emerge_time,hallucination_frequency,hallucination_intensity,hallucination_duration,consciousness_change,consciousness_description,hallucination_location,percent_missing,auditory_strength,gustatory_strength,haptic_strength,interoceptive_strength,olfactory_strength,visual_strength,foot_strength,hand_strength,head_strength,mouth_strength,torso_strength,perceptual_strength,action_strength,sensorimotor_strength,visual_vividness_z,description_length
4190,Male,24,9,10min.,No,Computer,"Somewhat unpleasant, but didn't mind going on","Distortions (e.g., screen warping or rotating), Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes), Colors other than red and black","['v', 'shaped', 'line', 'middle', 'yellow', 'ball', 'time', 'time', 'rythmic', 'change', 'flickering']",A few seconds,Constantly,,,Became relaxed or sleepy,It was alternating between a meditative state of presence and high alertness,,18.181818181818183,0.8561365284444444,0.16699346399999998,1.107915759,0.9050835147777779,0.1477487292222222,3.5275599127777775,0.9212701894444444,1.601119117333333,2.3863634781111114,0.7054250208888889,0.6462928155555555,3.6016339867777774,2.6988634781111114,3.727061935777778,1.2451881413612125,11
4191,Female,23,8,10min.,Yes,,No feeling about it one way or the other,"Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes), Colors other than red and black","['vague', 'circle', 'sometimes', 'line', 'cross', 'zigzag', 'shape', 'blurry', 'insubstantial', 'faint', 'tint']",A few seconds,Frequently,"Weak, faint, or insubstantial",1-2 seconds,"No change, fully alert in the here and now",,,0.0,0.7555852643636364,0.1609672578181818,1.0018724394545455,0.9024564529090909,0.13722519309090908,3.5123745190909093,0.883448807909091,1.1750220075454545,2.453793574909091,0.6917880962727272,0.5943987033636364,3.6335866402727275,2.5641831853636363,3.7561434780909093,0.9272073166352024,11
4192,Male,54,1,10min.,Yes,Computer,"Somewhat unpleasant, but didn't mind going on","Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes), Colors other than red and black","['vague', 'dark', 'shape', 'like', 'dust', 'small', 'white', 'point', 'light', 'occasional', 'filament', 'bead', 'nodule', 'last', 'structure', 'generally', 'diagonally', 'situated']",1-2 minutes,Infrequently,"Weak, faint, or insubstantial",Persisting several seconds,"As if in a dreamlike state, Lost a sense of time",vague fuzziness; surprised at how quickly 10 minutes passed,In the center,0.0,0.7573600542222222,0.18911867655555553,1.4250354303333335,0.7815721523333334,0.2576831886666666,3.3531911062777784,0.7719567088888889,1.6570372725,2.552567698944445,0.9362462835555555,0.7334996402222224,3.4947951162777784,2.6837202331111114,3.6232507870555555,-1.298658456446869,18
4193,Male,36,3,Longer than 10min.,Yes,Mobile phone,No feeling about it one way or the other,"Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes)","['vague', 'fleeting', 'line', 'intersecting', 'angle']",5-7 minutes,1 or 2 times in the whole experience,"Weak, faint, or insubstantial",Brief moment or flash,"No change, fully alert in the here and now",,All over the screen,20.0,1.55532980725,0.27810565025,0.932732413,0.8409173975,0.2771865325,3.20244238025,0.746397243,0.943953634,2.3003446115,0.6645050125,0.410745614,3.45244238025,2.3003446115,3.5321637425,-0.6626968069948487,5
4194,Male,50,1,10min.,Yes,Computer,"Unpleasant, wanted it to stop","Distortions (e.g., screen warping or rotating), Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes), Colors other than red and black","['vague', 'fuzzy', 'diagonal', 'checkered', 'pattern', 'green', 'interspersed']",A few seconds,Constantly,"Weak, faint, or insubstantial","Constant, morphing from one image to the next","No change, fully alert in the here and now",,In the center,14.285714285714285,1.0503955968333334,0.14123953683333332,0.9675954591666666,0.38110881799999996,0.10577915366666667,3.4861369110000004,0.42715284933333336,1.2127766309999999,2.6166007338333332,0.7218782250000001,0.5493206053333334,3.8287295035,2.7740081413333333,3.8818770783333334,-1.298658456446869,7
4195,Male,41,2,Longer than 10min.,Yes,Computer,No feeling about it one way or the other,"Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes), Colors other than red and black","['vague', 'geometric', 'moving', 'pattern', 'similar', 'screensaver']",1-2 minutes,Frequently,"Clear, but not vivid",Brief moment or flash,"No change, fully alert in the here and now",,All over the screen,0.0,1.6203703703333334,0.3542347495,1.1293572985,0.7015931373333334,0.33891612200000004,3.5629765795000004,0.9130236753333332,1.345229249,2.8143671681666667,1.1248791805,0.780477282,3.729643246166667,2.963525235666667,3.8616145151666665,-0.9806776317208589,6
4196,Male,62,1,10min.,Yes,Computer,No feeling about it one way or the other,"Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes), Colors other than red and black","['vague', 'greenish', 'web', 'across']",1-2 minutes,1 or 2 times in the whole experience,"Weak, faint, or insubstantial","Constant, morphing from one image to the next","No change, fully alert in the here and now",,All over the screen,0.0,0.9774296675,0.1279411765,0.81531329925,0.457472826,0.14264705875,3.2540601022499995,0.8399122805,1.3238304092500002,2.61988304075,0.6483918127499999,0.62938596475,3.5040601022499995,2.61988304075,3.5837814644999995,-1.298658456446869,4
4197,Male,73,3,10min.,Yes,Computer,"Somewhat unpleasant, but didn't mind going on","Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes), Colors other than red and black","['vague', 'honeycomb', 'pattern', 'formless', 'splash', 'colour']",A few seconds,Frequently,"Weak, faint, or insubstantial",Brief moment or flash,"No change, fully alert in the here and now",,All over the screen,0.0,1.4460784313333335,0.5740196078333334,1.3912854030000001,0.48660130733333334,0.4299019606666667,3.3897603485,0.536917159,1.4705074478333333,2.403305500833333,0.8734819818333334,0.5889936514999999,3.556427015166667,2.7581699344999997,3.636328976,-0.6626968069948487,6
4199,Male,,2,Less than 10min.,Yes,Computer,"Somewhat unpleasant, but didn't mind going on","Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes)","['vague', 'line', 'grid', 'light', 'dark', 'red']",A few seconds,Constantly,,,"No change, fully alert in the here and now",,,0.0,0.7019206513333334,0.127155716,0.5543630316666667,0.4999025341666667,0.1364723081666667,3.8757997934999993,0.5110443963333334,0.873182287,2.9490545286666667,0.5846780498333334,0.3303728723333333,4.042466460166666,2.9490545286666667,4.095614035,-0.9806776317208589,6
4201,Male,18,1,Less than 10min.,No,Computer,"Somewhat unpleasant, but didn't mind going on","Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes)","['vague', 'disappeared', 'noticed', 'also', 'line', 'thing']",5-7 minutes,Frequently,"Weak, faint, or insubstantial",Brief moment or flash,Became relaxed or sleepy,"I was sleepy when starting, but got more relaxed after a few minutes. I heard sounds mostly when about to doze off.",,33.33333333333333,1.69820261425,0.6404411765,1.0496732025,0.8861111110000001,0.69264705875,2.6565359475,0.7309210525000001,0.90526315775,2.197368421,0.9585526314999999,0.46907894725,2.9065359475,2.197368421,3.2084795319999997,-1.298658456446869,6
4202,Male,68,3,10min.,Yes,Computer,No feeling about it one way or the other,No,"['vague', 'pulsating', 'moving', 'rounded', 'form', 'remind', 'anything', 'particular']",,,,,"No change, fully alert in the here and now","No change. I'd like to comment that you need a place to describe problems in the presentation. For example, I used full screen mode, but this still allowed the white band across the top of the Firefox toolbar, which was about 10% of the height of the screen. This was annoying but I could see no easy way to get rid of it.",,12.5,1.842114560285714,0.6713246584285715,1.5385316762857142,1.1457909978571428,0.6801344411428571,2.7635820805714286,1.2114972311428571,1.8743234658571428,2.6813844485714284,1.7055181625714286,1.1531018074285715,3.109446742142857,2.837805649285714,3.2225649727142853,-0.6626968069948487,8
4203,Male,18,7,Didn't time it,Yes,Mobile phone,"Somewhat unpleasant, but didn't mind going on","Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes), Colors other than red and black","['vague', 'rainbow', 'shape', 'mostly', 'circle', 'diamond', 'one', 'point', 'see', 'looked', 'like', 'illustration', 'flame', 'well']",A few seconds,Constantly,Clear and moderately vivid,"Constant, morphing from one image to the next",Became relaxed or sleepy,"My eyelids became somewhat heavy, and my thoughts drifted around.",All over the screen,7.142857142857142,0.9746646027692308,0.24302899984615384,1.300461372,0.8519117836153847,0.34432234423076924,3.544910210923077,0.5578368997692308,1.6385964912307691,2.709890109846154,0.9760266049230768,0.6299016772307693,3.7207343867692306,2.8471370734615387,3.8026960783076924,0.6092264919091922,14
4204,Female,32,1,Less than 10min.,No,Computer,"Somewhat unpleasant, but didn't mind going on","Distortions (e.g., screen warping or rotating), Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes)","['vague', 'sense', 'motion', 'scale', 'felt', 'like', 'depth', 'small', 'spin', 'area']",1-2 minutes,Infrequently,"Weak, faint, or insubstantial, no discernable image",,"No change, fully alert in the here and now",Slightly tired immediately after the experience,,0.0,1.2054381665,0.5563105067999999,2.0521701925999998,1.6105259473,0.5629364465,3.1258109118999995,1.8081578946999997,2.2423475353999995,2.6725772763999998,1.6594820384000002,1.5682539683,3.6422112878999995,3.0525772764,3.7764995821,-1.298658456446869,10
4205,Female,36,8,10min.,Yes,Computer,No feeling about it one way or the other,"Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes)","['vague', 'sphere', 'non', 'strobing', 'light']",5-7 minutes,1 or 2 times in the whole experience,"Weak, faint, or insubstantial",1-2 seconds,"Became relaxed or sleepy, Lost a sense of time",,In the center,40.0,0.9536881416666668,0.16979458466666666,1.052474323,0.4984126983333333,0.18940242766666668,3.309243697333333,0.35087719300000003,1.1052631576666667,3.035087719,0.7894736843333333,0.3859649123333333,3.6425770306666667,3.035087719,3.748872180333333,0.9272073166352024,5
4206,Female,22,0,10min.,Yes,Computer,"Somewhat unpleasant, but didn't mind going on","Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes)","['vague', 'square', 'centre', 'square', 'expanding', 'fill', 'rest']",A few seconds,Frequently,"Weak, faint, or insubstantial","Constant, morphing from one image to the next","No change, fully alert in the here and now",,In the center,14.285714285714285,1.1756535946666666,0.3510348585,1.6553376905,1.126851852,0.29694989116666665,3.287690631666667,0.9293859648333335,1.9131578946666667,2.214912280666667,1.047368421,0.9627192981666667,3.6025054465000004,2.5565789473333336,3.655653021333334,-1.6166392811728794,7
4207,Male,61,0,10min.,No,Computer,"Somewhat unpleasant, but didn't mind going on","Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes)","['vague', 'suggestion', 'pattern', 'maybe', 'similar', 'national', 'flag']",5-7 minutes,1 or 2 times in the whole experience,"Weak, faint, or insubstantial",1-2 seconds,"No change, fully alert in the here and now",,All over the screen,0.0,2.1169590644285714,0.4084230182857143,0.8257899651428572,0.7319524302857143,0.3891837435714286,2.429971988857143,0.4462062018571428,1.1338419577142855,2.7097179224285717,1.518710993142857,0.39035333428571434,3.070740577,2.7240036367142855,3.341232984571429,-1.6166392811728794,7
4208,Male,68,5,Less than 10min.,Yes,Computer,"Unpleasant, wanted it to stop","Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes), Shadows","['various', 'color', 'streak', 'ranging', 'light', 'blue', 'brown', 'static', 'constant', 'movement', 'like', 'looking', 'blurry', 'sepia', 'tone']",1-2 minutes,Constantly,"Weak, faint, or insubstantial","1-2 seconds, Constant, morphing from one image to the next","No change, fully alert in the here and now",,"In the center, In the periphery",6.666666666666667,1.1760676199999998,0.24383233728571424,0.7316257001428571,0.9112020920714287,0.2916423384285714,3.2219215350714285,0.8982472414285712,1.1603163754285715,2.816240547214286,0.9815640291428572,0.8200661286428571,3.6209011269285716,2.902706712571429,3.7486862760714286,-0.026735157542828254,15
4209,Male,68,5,Less than 10min.,Yes,Computer,"Unpleasant, wanted it to stop","Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes), Shadows","['various', 'color', 'streak', 'ranging', 'light', 'blue', 'brown', 'static', 'constant', 'movement', 'like', 'looking', 'blurry', 'sepia', 'tone']",1-2 minutes,Constantly,"Weak, faint, or insubstantial","1-2 seconds, Constant, morphing from one image to the next","No change, fully alert in the here and now",,"In the center, In the periphery",6.666666666666667,1.1760676199999998,0.24383233728571424,0.7316257001428571,0.9112020920714287,0.2916423384285714,3.2219215350714285,0.8982472414285712,1.1603163754285715,2.816240547214286,0.9815640291428572,0.8200661286428571,3.6209011269285716,2.902706712571429,3.7486862760714286,-0.026735157542828254,15
4210,Male,24,0,10min.,Yes,Computer,"Unpleasant, wanted it to stop","Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes)","['various', 'dark', 'part', 'moving', 'quickly', 'randomly', 'side', 'blurred']",A few seconds,Constantly,"Clear, but not vivid","Constant, morphing from one image to the next","No change, fully alert in the here and now",a little pain in the eyes only,All over the screen,0.0,1.0687154365,0.24309727000000003,1.0208790206249998,0.92358926075,0.335021771,3.558296783625,1.5647003824999999,1.9398990774999998,2.6756538015,1.455413690375,1.4627240666249997,3.558296783625,2.9562723521250005,3.7352716971250004,-1.6166392811728794,8
4211,Male,36,0,10min.,Yes,Computer,No feeling about it one way or the other,"Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes)","['various', 'geometric', 'organic', 'shape', 'usually', 'rotational', 'symmetry', 'center', 'symmetry', 'wherever', 'eye', 'focused', 'commonly', 'like', 'crosshair', 'inch', 'two', 'thick', 'across', 'entire', 'like', 'two', 'line', 'rectangle', 'vertical', 'horizontal', 'rectangle', 'defined', 'thin', 'dark', 'maybe', 'dark', 'green', 'line', 'put', 'shepard', 'tone', 'almost', 'immediately', 'changed', 'shape', 'seemed', 'like', 'color', 'change', 'wipe', 'instead', 'instant', 'transition', 'eventually', 'crosshair', 'returned', 'point', 'mostly', 'crosshair', 'occasionally', 'seeing', 'real', 'flashing', 'red', 'black', 'also', 'never', 'actually', 'true', 'black', 'sure', 'color', 'best', 'describe', 'dark', 'green']",They began to emerge immediately,Frequently,"Weak, faint, or insubstantial",,"No change, fully alert in the here and now",,,8.333333333333332,1.116848510227273,0.34808061743939395,1.1044995115303031,0.9051190144545455,0.33161302639393947,3.240896307681819,0.8412977154393936,1.4057790691818184,2.5299577427727273,1.007292657469697,0.7762130334848485,3.460511522212122,2.66470179989394,3.5800105343636366,-1.6166392811728794,72
4212,Male,21,3,Less than 10min.,Yes,Computer,"Somewhat unpleasant, but didn't mind going on","Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes), Colors other than red and black","['various', 'geometric', 'shape']",A few seconds,Frequently,"Clear, vivid, and/or bright",Brief moment or flash,eyes hurt,,,0.0,0.6525054466666668,0.32393790866666666,2.1661220043333334,0.6221405226666668,0.300925926,3.788534858333333,0.745701058,1.6782407409999998,2.458994709,0.7665343916666667,0.7271825396666666,3.788534858333333,2.458994709,3.788534858333333,-0.6626968069948487,3
4213,Male,19,1,Less than 10min.,Yes,Computer,"Somewhat unpleasant, but didn't mind going on","Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes)","['various', 'geometric', 'shape', 'mostly', 'circle', 'moving', 'space', 'moving', 'outside', 'display', 'rapidly', 'later', 'experience', 'square', 'started', 'appear', 'circle', 'appeared', 'frequently', 'shape', 'much', 'color', 'seemed', 'visual', 'illusion', 'vision', 'made', 'mind']",1-2 minutes,Constantly,"Weak, faint, or insubstantial","Constant, morphing from one image to the next","Lost a sense of time, Lost a sense of space",,All over the screen,14.285714285714285,1.1745511911249997,0.42930014491666674,1.4726860810416669,1.1099028207500001,0.4888157895833334,3.6001521112499995,1.2659356985416665,1.8287263859166665,2.8481437255,1.1406860130833334,1.1412916975,3.709179889041667,2.95397275925,3.8349465119166664,-1.298658456446869,28
4214,Male,23,6,Longer than 10min.,Yes,Computer,"Enjoyable, didn't want it to stop","Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes), Colors other than red and black, Complex objects (e.g., animals, faces, buildings)","['various', 'maving', 'line', 'rotating', 'object', 'recurring', 'image', 'railroad', 'track', 'face', 'changed', 'quickly']",1-2 minutes,Frequently,"Clear, but not vivid",Persisting several seconds,As if in a dreamlike state,almost trance-like. It felt very easy to relax and hard to focus outside the screen.,All over the screen,16.666666666666664,1.2175430777,0.2590375897,1.595367608,0.711303906,0.38539450239999995,3.9050337742000005,1.4837738285,1.8654439128,2.5975457583,1.2948275993,1.0363830029999999,3.9050337742000005,2.8344505202000003,3.9600337742000002,0.29124566718318196,12
4215,Male,55,2,Less than 10min.,Yes,Computer,"Unpleasant, wanted it to stop","Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes), Colors other than red and black","['various', 'moiré', 'pattern', 'could', 'change']",A few seconds,Frequently,Clear and moderately vivid,Brief moment or flash,Became relaxed or sleepy,Like being sleepy with a headache.,All over the screen,20.0,1.9550653595000003,0.39133986924999997,1.1609477125,1.0939542485,0.40522875825000004,2.97385620925,0.9807877535,1.4437263502500002,2.30245958025,1.3921009635,1.01608617125,3.0326797387499997,2.30245958025,3.14723082225,-0.9806776317208589,5
4216,Male,34,3,Less than 10min.,Yes,Computer,"Somewhat enjoyable, but easy to stop","Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes), Colors other than red and black","['various', 'pattern', 'movement', 'spiral', 'wave', 'explosion', 'motion', 'radiated', 'outward']",1-2 minutes,Frequently,"Clear, but not vivid",Persisting several seconds,"Became relaxed or sleepy, Lost a sense of time",,All over the screen,0.0,1.5671750182222222,0.12505446622222224,1.170896877222222,0.8664488017777778,0.32024328244444444,3.5663580246666666,1.657765874222222,2.342728280333333,2.473282880333333,1.351710704111111,1.4400000544444442,3.5774691357777777,2.9857863612222224,3.6567547681111114,-0.6626968069948487,9
4217,Male,26,2,10min.,No,Computer,"Somewhat unpleasant, but didn't mind going on","Complex environments (e.g., cityscapes, forests)","['various', 'scene', 'like', 'desert', 'river', 'cave', 'people']",A few seconds,Infrequently,"Weak, faint, or insubstantial",Persisting several seconds,Became relaxed or sleepy,"knew that there's nothing to do for the next 10 minutes, so I got more relaxed / calmed",In the center,0.0,2.0631792111428573,0.7777723209999999,1.6659585047142857,1.0996750214285715,1.2244782761428572,3.6152412481428575,1.3421754668571428,1.5261174645714288,2.796930000142857,1.5307477378571426,1.1957530381428572,3.7989147175714284,2.796930000142857,3.891288509142857,-0.9806776317208589,7
4218,Female,63,6,10min.,Yes,Mobile phone,"Somewhat unpleasant, but didn't mind going on","Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes), Colors other than red and black, Narrowing and widening of image from one side, other side, both sides.","['various', 'shade', 'addition', 'red', 'black', 'widening', 'narrowing', 'periphery', 'dark', 'overlay', 'strip', 'shifted', 'translucent', 'solid', 'back', 'along', 'gradient', 'simple', 'moving', 'shape', 'sphere', 'spiral', 'wavy', 'line', 'etc']",A few seconds,Constantly,Clear and moderately vivid,"1-2 seconds, Persisting several seconds","Became relaxed or sleepy, As if in a dreamlike state, Lost a sense of time, Lost a sense of space",It was quite hypnotic and I found myself consciously fighting against it. Heartrate increased. Still experiencing some now- muted auditory effects several minutes later.,"In the center, In the periphery",16.0,0.6895948876190476,0.2190841381428571,1.301278925952381,0.6859938699047617,0.1736089211904762,3.6455410167619053,1.0134418935238096,1.6504950825238094,2.5386989061428573,0.7711266506666666,1.0043416664761904,3.658072345047619,2.783196687952381,3.727873532619048,0.29124566718318196,25
4219,Male,54,4,10min.,Yes,Computer,No feeling about it one way or the other,"Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes)","['various', 'shape', 'point', 'light', 'spiderwebs']",1-2 minutes,Constantly,"Clear, but not vivid",Brief moment or flash,"Felt transported to another place, Lost a sense of time","the time went by in a flash, the white noise was over in 2-3 minutes my time, 10 min real time, I still feel strange now, not back all the way from where I went.",All over the screen,20.0,0.7199346405000001,0.25024509824999996,1.82320261425,0.59264705875,0.23472222225000003,3.965359477,0.72786131975,2.1213450295,2.49885129475,0.79365079375,0.7929197995,3.965359477,2.90674603175,3.965359477,-0.3447159822688385,5
4220,Male,28,7,10min.,Yes,Computer,No feeling about it one way or the other,"Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes)","['varying', 'geometric', 'pattern', 'chaotic', 'constantly', 'moving', 'changing', 'straight', 'line', 'rotating', 'spiral', 'galaxy', 'disk', 'moving', 'triangular', 'pattern', 'moving', 'circular', 'pattern', 'etc']",They began to emerge immediately,Frequently,"Clear, but not vivid","Constant, morphing from one image to the next","No change, fully alert in the here and now",,All over the screen,10.0,1.163116123611111,0.11096897350000001,1.5234825898888888,0.7357509037222223,0.11697578644444445,3.7198393246666672,1.2154638034444445,1.8998739627222225,2.674062703222222,0.9586186216111111,1.0045037834444441,3.7198393246666672,2.9075983814444446,3.834075624499999,0.6092264919091922,20
4221,Male,31,7,10min.,No,Computer,"Somewhat enjoyable, but easy to stop","Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes), Colors other than red and black","['varying', 'pattern', 'light', 'stream', 'light', 'across']",A few seconds,Constantly,Clear and moderately vivid,"Constant, morphing from one image to the next",Lost a sense of space,,"In the center, All over the screen",0.0,1.414255944,0.32222222233333336,1.1352088661666666,0.5595434308333334,0.35980392149999996,3.8687742729999997,0.8005933953333333,1.1970846231666668,2.8790763671666664,0.6258255935,0.5070691435,3.8687742729999997,2.8790763671666664,3.8687742729999997,0.6092264919091922,6
4222,Female,50,8,10min.,Yes,Computer,"Somewhat enjoyable, but easy to stop","Distortions (e.g., screen warping or rotating), Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes), Colors other than red and black","['vertical', 'horizontal', 'line', 'blue', 'white', 'black', 'jagged', 'zigzag', 'edge', 'edge', 'view', 'white', 'glow', 'centre', 'sense', 'explosion', 'outside', 'broke', 'graininess', 'rough', 'square', 'blue', 'white', 'red', 'black', 'vision', 'seemed', 'looking', 'deeply', 'image', 'often', 'far', 'away']",A few seconds,Constantly,Clear and moderately vivid,"Persisting several seconds, Constant, morphing from one image to the next",As if in a dreamlike state,"Looking deeply into the screen I felt absorbed and the reality of the room fell away. I felt alert but in the world of the screen, not the real world.",All over the screen,6.0606060606060606,0.8391584500967743,0.2570392832580645,1.1464796143548388,0.8069472879354841,0.3259059371935484,3.9685337154516125,0.9244658438709676,1.2519733136451612,2.812413455612903,0.6967080943870969,0.7137345761935485,4.038723037516129,2.895938828096774,4.126389637354839,0.9272073166352024,33
4223,Male,50,8,10min.,Yes,Mobile phone,No feeling about it one way or the other,"Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes)","['vertical', 'animated', 'sin', 'wave', 'along', 'lateral', 'edge']",1-2 minutes,Frequently,"Clear, vivid, and/or bright","Constant, morphing from one image to the next","No change, fully alert in the here and now",,In the periphery,0.0,1.1399376417142857,0.2822112177142857,1.2314719747142857,0.9477202284285714,0.248851207,3.309768293285714,1.3966791081428573,2.1403118402857144,2.1494274385714287,1.0075056848571429,1.1668207787142857,3.309768293285714,2.5444678347142857,3.309768293285714,0.9272073166352024,7
4224,Female,35,7,Less than 10min.,Yes,Computer,"Somewhat unpleasant, but didn't mind going on","Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes)","['vertical', 'quick', 'pulse', 'light', 'one', 'end', 'give', 'feel', 'single', 'bolt', 'lightning', 'running', 'shining', 'endpoint', 'spoke', 'rapidly', 'rotating', 'wheel', 'shift', 'viewed', 'almost', 'edgewise', 'something', 'like', 'degree', 'never', 'directly', 'front', 'cascading', 'flicker', 'series', 'connected', 'spiderwebs', 'starfish', 'many', 'arm', 'various', 'square', 'spread', 'sort', 'regular', 'pattern', 'size', 'flicker', 'image', 'generally', 'clear', 'watched', 'five', 'minute', 'concluding', 'going', 'change', 'much', 'stopped', 'watching']",1-2 minutes,Constantly,"Weak, faint, or insubstantial","Constant, morphing from one image to the next","No change, fully alert in the here and now",,All over the screen,7.142857142857142,1.3351981781346156,0.31928744524999997,1.3354732729038463,1.1305251593846155,0.3218340751538461,3.234329836403845,1.119870806826923,1.7647105087692312,2.4415778879999994,1.0794273623076924,0.9008833057499998,3.4406140546346142,2.851174135423077,3.591501215711538,0.6092264919091922,56
4225,Male,49,1,10min.,No,Computer,"Somewhat unpleasant, but didn't mind going on","Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes), Colors other than red and black","['vertical', 'wavey', 'line', 'like', 'jungle', 'creeper', 'ball', 'light']",1-2 minutes,Infrequently,"Clear, but not vivid",Persisting several seconds,"Lost a sense of time, Lost a sense of space",,All over the screen,12.5,1.1199370977142857,0.23681367285714286,1.3667052785714287,0.9240987622857144,0.5288041531428571,3.703588101857142,1.3968910371428573,1.6596610572857142,2.6118152524285714,0.8824919442857143,0.8637307555714286,3.8872615712857135,2.9179377014285715,3.9912400047142853,-1.298658456446869,8
4226,Male,57,10,10min.,Yes,Computer,"Enjoyable, didn't want it to stop","Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes), Colors other than red and black, abstract .like another dimension","['let', 'go', 'longer']",1-2 minutes,Constantly,"Very vivid, almost real, or popping out of the screen","Brief moment or flash, 1-2 seconds","Became relaxed or sleepy, As if in a dreamlike state, Felt transported to another place, Lost a sense of time, Lost a sense of space, blissful at times. more aware",I think I have a better understanding somehow,All over the screen,0.0,1.4002981306666669,0.21562894199999996,0.8817796123333334,1.3538011696666665,0.28993234733333334,2.543400986,2.111111111,1.8092592593333334,2.5222222223333333,1.7092592593333336,1.3722222223333331,2.543400986,2.8555555556666667,3.070370370333334,1.5631689660872228,3
4227,Male,24,7,Less than 10min.,Yes,,"Somewhat unpleasant, but didn't mind going on","Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes), Colors other than red and black, Complex objects (e.g., animals, faces, buildings)","['bismuth', 'looking', 'geometric', 'shape', 'roping', 'chain', 'coming', 'around', 'sort', 'weird', 'monster', 'thing', 'open', 'mouth', 'turned', 'geometric', 'shape', 'green', 'yellow', 'blue', 'chain', 'colour', 'shifted', 'bright', 'red', 'dark', 'red', 'kinda', 'scared', 'clicked']",They began to emerge immediately,Constantly,"Clear and moderately vivid, Vivid, clear, or bright, Very vivid, almost real, or popping out of the screen","Constant, morphing from one image to the next","As if in a dreamlike state, Felt transported to another place, Lost a sense of time, Lost a sense of space, Became anxious",felt very dream like and felt less and less real and 3D as time went on even tho it was a short amount of time it felt long,,13.333333333333334,1.0089427482307691,0.3400374625384615,1.401041015846154,0.8150783265769229,0.3479368444615384,3.960569716076923,0.7160250094230768,1.331778219153846,2.805792925692308,0.8662769118846152,0.6588422113076924,4.009602554576923,3.1544321519230767,4.118079205384616,0.6092264919091922,30
4229,nonbinary,21,2,Less than 10min.,Yes,Computer,"Somewhat unpleasant, but didn't mind going on","Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes), Colors other than red and black, a lot of complex patterns","['complex', 'pattern', 'seemed', 'pulsing', 'one', 'point', 'edge', 'looked', 'covered', 'fur']",A few seconds,Constantly,Clear and moderately vivid,"Brief moment or flash, 1-2 seconds, Constant, morphing from one image to the next","Became relaxed or sleepy, As if in a dreamlike state",,"In the center, In the periphery, All over the screen",30.0,1.4127555408571428,0.2334236325714286,2.090233549571429,0.6862763527142857,0.37242432042857143,3.6786672562857143,0.7650441868571427,2.025489555,2.3774016241428577,0.9588467881428572,0.8706244052857144,3.6786672562857143,2.812184233,3.766386554571429,-0.9806776317208589,10
